URL,RESPONSE,DESCRIPTION
http://www.example.dev,,"HTTPConnectionPool(host='www.example.dev', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.download,,"HTTPConnectionPool(host='www.example.download', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064128>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.eco,,"HTTPConnectionPool(host='www.example.eco', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.eus,,"HTTPConnectionPool(host='www.example.eus', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F90B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.google,,"HTTPConnectionPool(host='www.example.google', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.green,,"HTTPConnectionPool(host='www.example.green', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9D30>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.hiv,,"HTTPConnectionPool(host='www.example.hiv', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.info,,"HTTPConnectionPool(host='www.example.info', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F9AC8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.kaufen,,"HTTPConnectionPool(host='www.example.kaufen', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.kiwi,,"HTTPConnectionPool(host='www.example.kiwi', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910F90B8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lat,,"HTTPConnectionPool(host='www.example.lat', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.lgbt,,"HTTPConnectionPool(host='www.example.lgbt', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110DD8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.moe,,"HTTPConnectionPool(host='www.example.moe', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911108D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.name,,"HTTPConnectionPool(host='www.example.name', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110BA8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.net,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.ninja,,"HTTPConnectionPool(host='www.example.ninja', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ngo,,"HTTPConnectionPool(host='www.example.ngo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110A20>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.one,,"HTTPConnectionPool(host='www.example.one', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ong,,"HTTPConnectionPool(host='www.example.ong', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002029005BCC0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.ooo,,"HTTPConnectionPool(host='www.example.ooo', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.org,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.pro,,"HTTPConnectionPool(host='www.example.pro', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911140F0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.shop,,"HTTPConnectionPool(host='www.example.shop', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911106D8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.wiki,,"HTTPConnectionPool(host='www.example.wiki', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291110B38>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.wtf,,"HTTPConnectionPool(host='www.example.wtf', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911143C8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.xyz,,"HTTPConnectionPool(host='www.example.xyz', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291103470>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.aero,,"HTTPConnectionPool(host='www.example.aero', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290050748>: Failed to establish a new connection: [Errno 11002] getaddrinfo failed',))"
http://www.example.app,,"HTTPConnectionPool(host='www.example.app', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911143C8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.asia,,"HTTPConnectionPool(host='www.example.asia', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020291103390>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.cat,,"HTTPConnectionPool(host='www.example.cat', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EF630>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.coop,,"HTTPConnectionPool(host='www.example.coop', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910EFC18>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.edu,200,Example Domain This domain is established to be used for illustrative examples in documents. You may use this domain in examples without prior coordination or asking for permission.More information...
http://www.example.gov,,"HTTPConnectionPool(host='www.example.gov', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081C50>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.int,,"HTTPConnectionPool(host='www.example.int', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002028D586710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.jobs,,"HTTPConnectionPool(host='www.example.jobs', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064EF0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mil,,"HTTPConnectionPool(host='www.example.mil', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002028D586710>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.mobi,,"HTTPConnectionPool(host='www.example.mobi', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081198>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.museum,,"HTTPConnectionPool(host='www.example.museum', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064128>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.post,,"HTTPConnectionPool(host='www.example.post', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202911101D0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.tel,,"HTTPConnectionPool(host='www.example.tel', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002028D586A20>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.travel,,"HTTPConnectionPool(host='www.example.travel', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x000002028D5869E8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.xxx,,"HTTPConnectionPool(host='www.example.xxx', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290081CC0>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.africa,,"HTTPConnectionPool(host='www.example.africa', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x0000020290064B00>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
http://www.example.alsace,,"HTTPConnectionPool(host='www.example.alsace', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x00000202910E1B00>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed',))"
